Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
3,4294967295,318,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186428025709.575	,8.980,106.860000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179,307617,0.057,0.011,1.875,0.362,0.641,0.124,0.005,0.001,0.185,0.000
3,4294967295,319,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186428027537.955	,42.340,1819.520000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,31.013,1023419,1.453,0.047,14.741,0.475,4.689,0.151,18.457,0.595,4.547,0.147,0.038,30.706,1013284,0.195,0.006,5.34,0.174,2.673,0.087,0.183,0.006,0.127,73.247
3,4294967295,320,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186428028212.255	,330.240,631.910000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.683,21495051,188.865,0.58,30.185,0.093,291.867,0.896,163.972,0.503,0.005,0.000
3,4294967295,321,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186428028544.015	,34.760,1.510000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,32.481,1071873,0.0,0.0,4.58,0.141,0.001,0.0,0.001,0.0,0.001,0.0,0.126,32.381,2137162,0.008,0.0,3.973,0.123,0.001,0.0,0.001,0.0,0.148,93.444
3,4294967295,322,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428028579.775	,0.820,0.990000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,498,0.008,0.028,0.012,0.04,0.001,0.004,0.001,0.004,0.444,0.000
3,4294967295,323,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428028580.635	,0.700,0.180000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,309,0.008,0.045,0.012,0.065,0.001,0.006,0.001,0.006,0.444,0.000
3,4294967295,324,47,sk_scope_kernel_end_dav_2201,sk_scope_kernel_end_dav_2201,dynamic,AI_VECTOR_CORE,1788186428028581.355	,0.780,0.000000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,372,0.008,0.038,0.015,0.065,0.001,0.005,0.001,0.005,0.5,0.000
3,4294967295,325,47,sk_scope_kernel_begin_dav_2201,sk_scope_kernel_begin_dav_2201,dynamic,AI_VECTOR_CORE,1788186428028582.155	,0.760,0.220000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,373,0.008,0.038,0.012,0.054,0.001,0.005,0.001,0.005,0.444,0.000
3,4294967295,326,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428028608.095	,0.700,24.990000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,339,0.008,0.041,0.012,0.059,0.001,0.006,0.001,0.006,0.444,0.000
3,4294967295,327,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428028662.915	,0.700,54.300000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,341,0.008,0.041,0.012,0.059,0.001,0.006,0.001,0.006,0.444,0.000
