Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1280,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616769554.141	,13.000,120.349000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.917,714040,0.285,0.029,2.964,0.299,6.229,0.628,0.667,0.067,0.0,0.000
0,4294967295,1281,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616769633.643	,12.600,66.500000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.965,717497,0.285,0.029,2.961,0.297,6.207,0.623,0.741,0.074,0.0,0.000
0,4294967295,1282,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616769723.564	,12.981,77.150000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.315,742712,0.285,0.028,3.441,0.334,6.204,0.601,0.614,0.059,0.0,0.000
0,4294967295,1283,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616769815.386	,13.081,79.019000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.138,729931,0.285,0.028,3.379,0.333,6.091,0.601,0.611,0.06,0.0,0.000
0,4294967295,1284,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616769902.188	,12.780,73.669000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914,713790,0.285,0.029,2.968,0.299,6.255,0.631,0.634,0.064,0.0,0.000
0,4294967295,1285,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616770041.771	,12.180,126.720000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.791,704978,0.285,0.029,2.962,0.302,6.107,0.624,0.666,0.068,0.0,0.000
0,4294967295,1286,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616770112.352	,13.081,58.320000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.337,744250,0.285,0.028,3.47,0.336,6.098,0.59,0.712,0.069,0.0,0.000
0,4294967295,1287,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616770204.414	,12.880,79.169000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.132,729530,0.285,0.028,3.371,0.333,6.026,0.595,0.678,0.067,0.0,0.000
0,4294967295,1288,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616770298.756	,12.600,81.370000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.009,720640,0.285,0.028,3.044,0.304,6.255,0.625,0.654,0.065,0.0,0.000
0,4294967295,1289,46,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1778059616770429.939	,14.060,118.650000,40,0,NO,"""16666,3;2;2""",FLOAT;INT64;INT64,ND;ND;ND,"""10000,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.151,730849,0.285,0.028,3.135,0.309,6.114,0.602,0.845,0.083,0.0,0.000
