Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,156,7.820,1788186149730764.575	,1788186149730772.395	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,157,33.920,1788186149730773.615	,1788186149730807.535	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,158,331.640,1788186149730808.735	,1788186149731140.375	
3,clear_ops,MIX_AIC,12,159,28.160,1788186149731141.295	,1788186149731169.455	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,160,51.180,1788186149731172.275	,1788186149731223.455	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,161,10.280,1788186149731224.435	,1788186149731234.715	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,162,35.620,1788186149731235.875	,1788186149731271.495	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,163,332.540,1788186149731272.275	,1788186149731604.815	
3,clear_ops,MIX_AIC,12,164,29.360,1788186149731606.015	,1788186149731635.375	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,165,51.420,1788186149731638.195	,1788186149731689.615	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,166,7.940,1788186149731690.395	,1788186149731698.335	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,167,34.180,1788186149731699.415	,1788186149731733.595	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,168,334.240,1788186149731734.495	,1788186149732068.735	
3,clear_ops,MIX_AIC,12,169,28.780,1788186149732069.875	,1788186149732098.655	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,170,50.140,1788186149732101.455	,1788186149732151.595	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,171,7.640,1788186149732152.375	,1788186149732160.015	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,172,35.200,1788186149732161.395	,1788186149732196.595	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,173,330.300,1788186149732197.795	,1788186149732528.095	
3,clear_ops,MIX_AIC,12,174,29.380,1788186149732529.395	,1788186149732558.775	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,175,52.060,1788186149732561.595	,1788186149732613.655	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,176,7.680,1788186149732614.375	,1788186149732622.055	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,177,37.160,1788186149732623.395	,1788186149732660.555	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,178,329.660,1788186149732661.595	,1788186149732991.255	
3,clear_ops,MIX_AIC,12,179,28.400,1788186149732992.635	,1788186149733021.035	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,180,52.300,1788186149733023.635	,1788186149733075.935	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,181,8.100,1788186149733076.975	,1788186149733085.075	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,182,35.360,1788186149733086.015	,1788186149733121.375	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,183,332.400,1788186149733122.375	,1788186149733454.775	
3,clear_ops,MIX_AIC,12,184,28.340,1788186149733455.915	,1788186149733484.255	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,185,50.400,1788186149733486.855	,1788186149733537.255	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,186,7.560,1788186149733538.455	,1788186149733546.015	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,187,34.580,1788186149733547.475	,1788186149733582.055	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,188,332.920,1788186149733583.255	,1788186149733916.175	
3,clear_ops,MIX_AIC,12,189,29.540,1788186149733917.295	,1788186149733946.835	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,190,51.980,1788186149733949.455	,1788186149734001.435	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,191,7.440,1788186149734002.175	,1788186149734009.615	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,192,34.460,1788186149734010.615	,1788186149734045.075	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,193,333.180,1788186149734045.775	,1788186149734378.955	
3,clear_ops,MIX_AIC,12,194,28.180,1788186149734380.395	,1788186149734408.575	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,195,51.340,1788186149734411.375	,1788186149734462.715	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,196,10.860,1788186149734463.515	,1788186149734474.375	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,197,35.480,1788186149734475.535	,1788186149734511.015	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,198,330.860,1788186149734511.915	,1788186149734842.775	
3,clear_ops,MIX_AIC,12,199,27.960,1788186149734844.115	,1788186149734872.075	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,200,52.400,1788186149734875.035	,1788186149734927.435	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,201,7.540,1788186149734928.395	,1788186149734935.935	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,202,34.520,1788186149734936.835	,1788186149734971.355	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,203,331.580,1788186149734972.615	,1788186149735304.195	
3,clear_ops,MIX_AIC,12,204,28.360,1788186149735305.555	,1788186149735333.915	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,205,50.140,1788186149735336.535	,1788186149735386.675	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,206,7.740,1788186149735387.475	,1788186149735395.215	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,207,34.160,1788186149735396.495	,1788186149735430.655	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,208,331.440,1788186149735431.635	,1788186149735763.075	
3,clear_ops,MIX_AIC,12,209,27.700,1788186149735763.995	,1788186149735791.695	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,210,51.140,1788186149735794.375	,1788186149735845.515	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,211,7.340,1788186149735846.555	,1788186149735853.895	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,212,34.480,1788186149735855.015	,1788186149735889.495	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,213,331.880,1788186149735890.155	,1788186149736222.035	
3,clear_ops,MIX_AIC,12,214,28.640,1788186149736223.015	,1788186149736251.655	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,215,52.160,1788186149736254.635	,1788186149736306.795	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,216,7.780,1788186149736308.015	,1788186149736315.795	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,217,35.760,1788186149736317.055	,1788186149736352.815	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,218,331.560,1788186149736353.995	,1788186149736685.555	
3,clear_ops,MIX_AIC,12,219,28.860,1788186149736686.495	,1788186149736715.355	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,220,50.700,1788186149736718.035	,1788186149736768.735	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,221,7.500,1788186149736769.575	,1788186149736777.075	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,222,34.900,1788186149736778.015	,1788186149736812.915	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,223,330.460,1788186149736813.795	,1788186149737144.255	
3,clear_ops,MIX_AIC,12,224,27.420,1788186149737145.555	,1788186149737172.975	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,225,50.580,1788186149737175.915	,1788186149737226.495	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,226,7.540,1788186149737227.475	,1788186149737235.015	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,227,33.920,1788186149737235.915	,1788186149737269.835	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,228,331.380,1788186149737271.015	,1788186149737602.395	
3,clear_ops,MIX_AIC,12,229,28.220,1788186149737603.335	,1788186149737631.555	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,230,51.200,1788186149737634.275	,1788186149737685.475	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,231,7.740,1788186149737686.455	,1788186149737694.195	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,232,36.060,1788186149737695.495	,1788186149737731.555	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,233,341.700,1788186149737732.435	,1788186149738074.135	
3,clear_ops,MIX_AIC,12,234,29.400,1788186149738075.115	,1788186149738104.515	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,235,50.260,1788186149738107.315	,1788186149738157.575	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,236,7.660,1788186149738158.775	,1788186149738166.435	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,237,35.500,1788186149738167.815	,1788186149738203.315	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,238,332.480,1788186149738204.195	,1788186149738536.675	
3,clear_ops,MIX_AIC,12,239,28.420,1788186149738537.775	,1788186149738566.195	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,240,51.020,1788186149738569.315	,1788186149738620.335	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,241,7.900,1788186149738621.455	,1788186149738629.355	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,242,33.380,1788186149738630.495	,1788186149738663.875	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,243,331.240,1788186149738665.015	,1788186149738996.255	
3,clear_ops,MIX_AIC,12,244,28.240,1788186149738997.315	,1788186149739025.555	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,245,52.300,1788186149739028.295	,1788186149739080.595	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,246,7.180,1788186149739081.675	,1788186149739088.855	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,247,37.560,1788186149739090.095	,1788186149739127.655	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,248,331.540,1788186149739128.335	,1788186149739459.875	
3,clear_ops,MIX_AIC,12,249,28.620,1788186149739461.155	,1788186149739489.775	
3,N/A,NOTIFY_RECORD,12,250,0.020,1788186149739490.835	,1788186149739490.855	
3,N/A,PROFILER_TRACE_EX,47,270,0.020,1788186149739821.855	,1788186149739821.875	
3,TensorMove_2060cf8d69781f9a7462e2f67555909f_high_performance__kernel0,AI_VECTOR_CORE,47,271,185.700,1788186149743256.795	,1788186149743442.495	
3,N/A,MODEL_EXECUTE,47,272,115.580,1788186149743442.535	,1788186149743558.115	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,0,51.360,1788186149743559.115	,1788186149743610.475	
3,N/A,MODEL_WAIT_COMPLETE,47,273,23119.220,1788186149743574.835	,1788186149766694.055	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,1,7.660,1788186149743611.235	,1788186149743618.895	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,2,36.620,1788186149743620.275	,1788186149743656.895	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,3,358.740,1788186149743657.875	,1788186149744016.615	
3,clear_ops,MIX_AIC,12,4,30.720,1788186149744017.595	,1788186149744048.315	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,5,51.320,1788186149744051.075	,1788186149744102.395	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,6,7.540,1788186149744103.195	,1788186149744110.735	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,7,35.940,1788186149744111.655	,1788186149744147.595	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,8,333.100,1788186149744148.635	,1788186149744481.735	
3,clear_ops,MIX_AIC,12,9,28.640,1788186149744482.795	,1788186149744511.435	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,10,51.100,1788186149744514.395	,1788186149744565.495	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,11,7.780,1788186149744566.555	,1788186149744574.335	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,12,34.400,1788186149744575.615	,1788186149744610.015	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,13,333.160,1788186149744610.775	,1788186149744943.935	
3,clear_ops,MIX_AIC,12,14,27.700,1788186149744945.315	,1788186149744973.015	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,15,53.640,1788186149744975.675	,1788186149745029.315	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,16,7.920,1788186149745030.255	,1788186149745038.175	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,17,33.540,1788186149745039.295	,1788186149745072.835	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,18,332.740,1788186149745073.835	,1788186149745406.575	
3,clear_ops,MIX_AIC,12,19,28.940,1788186149745407.595	,1788186149745436.535	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,20,52.140,1788186149745439.155	,1788186149745491.295	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,21,11.000,1788186149745492.535	,1788186149745503.535	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,22,34.980,1788186149745504.535	,1788186149745539.515	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,23,330.380,1788186149745540.315	,1788186149745870.695	
3,clear_ops,MIX_AIC,12,24,28.560,1788186149745871.975	,1788186149745900.535	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,25,50.140,1788186149745903.555	,1788186149745953.695	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,26,7.500,1788186149745954.415	,1788186149745961.915	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,27,35.740,1788186149745962.855	,1788186149745998.595	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,28,333.780,1788186149745999.835	,1788186149746333.615	
3,clear_ops,MIX_AIC,12,29,28.440,1788186149746334.775	,1788186149746363.215	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,30,53.680,1788186149746366.315	,1788186149746419.995	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,31,7.560,1788186149746420.975	,1788186149746428.535	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,32,35.100,1788186149746429.995	,1788186149746465.095	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,33,331.060,1788186149746465.775	,1788186149746796.835	
3,clear_ops,MIX_AIC,12,34,28.880,1788186149746798.015	,1788186149746826.895	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,35,50.760,1788186149746829.615	,1788186149746880.375	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,36,7.520,1788186149746881.135	,1788186149746888.655	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,37,34.880,1788186149746889.595	,1788186149746924.475	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,38,331.400,1788186149746925.335	,1788186149747256.735	
3,clear_ops,MIX_AIC,12,39,28.980,1788186149747257.675	,1788186149747286.655	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,40,50.900,1788186149747289.215	,1788186149747340.115	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,41,8.000,1788186149747340.775	,1788186149747348.775	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,42,35.580,1788186149747349.815	,1788186149747385.395	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,43,331.040,1788186149747386.215	,1788186149747717.255	
3,clear_ops,MIX_AIC,12,44,28.020,1788186149747718.395	,1788186149747746.415	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,45,50.820,1788186149747749.415	,1788186149747800.235	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,46,7.520,1788186149747800.915	,1788186149747808.435	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,47,33.240,1788186149747809.355	,1788186149747842.595	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,48,332.220,1788186149747843.315	,1788186149748175.535	
3,clear_ops,MIX_AIC,12,49,28.880,1788186149748177.015	,1788186149748205.895	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,50,51.860,1788186149748208.615	,1788186149748260.475	
